Sales,Stock Remaining (%),Avg_consumption Rate (%),Price,AVC,Category,Label
64,0.36,0.92,18.44,8.76,Salad,0
83,0.17,0.9,18.19,10.17,Meat,0
64,0.36,0.98,40.88,23.63,Fish,0
59,0.41,0.83,17.55,7.42,Salad,0
100,0.0,0.74,11.67,3.53,Salad,0
100,0.0,0.96,44.29,20.38,Meat,0
67,0.33,0.7,25.53,12.74,Meat,0
89,0.11,0.74,17.26,5.9,Pasta,0
73,0.27,0.87,9.0,3.28,Dessert,0
81,0.19,0.76,15.86,7.82,Salad,0
99,0.01,0.74,46.74,26.22,Fish,0
100,0.0,0.79,34.66,14.93,Meat,0
93,0.07,0.88,17.02,5.23,Salad,0
99,0.01,0.79,23.82,11.32,Pasta,0
44,0.56,0.97,41.53,13.59,Meat,0
80,0.2,0.91,16.0,8.98,Fish,0
92,0.08,0.95,14.1,7.56,Salad,0
83,0.17,0.68,34.32,14.96,Meat,0
66,0.34,0.69,13.06,3.97,Pasta,0
60,0.4,0.7,21.01,7.82,Pasta,0
85,0.15,0.8,45.07,18.3,Meat,0
97,0.03,0.91,22.22,6.74,Pasta,0
69,0.31,0.74,13.16,4.45,Pasta,0
85,0.15,0.95,26.29,8.39,Meat,0
61,0.39,0.87,41.15,23.51,Meat,0
49,0.51,0.71,15.54,9.11,Salad,0
85,0.15,0.71,11.34,6.27,Salad,0
97,0.03,0.92,38.99,16.01,Fish,0
90,0.1,0.96,16.21,6.46,Meat,0
79,0.21,0.93,19.38,10.47,Salad,0
100,0.0,0.97,21.92,11.04,Meat,0
100,0.0,0.82,34.42,11.18,Meat,0
69,0.31,0.85,41.04,18.87,Fish,0
94,0.06,0.83,28.55,14.89,Fish,0
94,0.06,0.76,49.66,26.14,Meat,0
86,0.14,0.73,15.08,8.43,Salad,0
100,0.0,0.69,33.81,16.76,Meat,0
76,0.24,0.86,24.74,11.49,Pasta,0
80,0.2,0.91,9.21,3.03,Dessert,0
95,0.05,0.9,24.26,12.79,Meat,0
100,0.0,0.78,6.37,3.8,Dessert,0
100,0.0,0.96,6.99,4.16,Dessert,0
78,0.22,0.81,19.93,10.69,Fish,0
95,0.05,0.78,13.75,5.51,Salad,0
85,0.15,0.74,14.14,5.16,Fish,0
93,0.07,0.89,11.93,4.67,Salad,0
90,0.1,0.77,36.37,13.0,Fish,0
100,0.0,0.79,22.44,11.85,Pasta,0
65,0.35,0.71,9.59,3.33,Dessert,0
100,0.0,0.69,16.89,9.83,Salad,0
54,0.46,0.96,32.04,19.09,Fish,0
100,0.0,0.96,19.94,9.99,Salad,0
86,0.14,0.72,34.79,15.17,Fish,0
80,0.2,0.88,31.55,11.46,Fish,0
100,0.0,0.77,22.23,7.37,Meat,0
80,0.2,0.75,9.44,3.41,Dessert,0
88,0.12,0.91,15.6,8.52,Meat,0
78,0.22,0.69,7.71,3.69,Dessert,0
77,0.23,0.92,38.1,19.84,Meat,0
100,0.0,0.84,44.51,17.84,Meat,0
97,0.03,0.89,24.96,10.15,Pasta,0
93,0.07,0.92,12.14,6.49,Pasta,0
100,0.0,0.84,40.21,15.67,Fish,0
91,0.09,0.98,24.98,14.51,Meat,0
80,0.2,0.97,13.01,7.45,Salad,0
71,0.29,0.85,20.6,7.97,Pasta,0
93,0.07,0.81,23.92,12.83,Fish,0
76,0.24,0.74,7.56,2.43,Dessert,0
99,0.01,0.8,35.75,19.78,Meat,0
68,0.32,0.93,37.47,11.37,Fish,0
100,0.0,0.68,8.15,2.87,Dessert,0
100,0.0,0.91,9.01,3.52,Dessert,0
74,0.26,0.98,13.57,4.4,Pasta,0
96,0.04,0.88,5.98,2.88,Dessert,0
100,0.0,0.68,7.84,2.99,Dessert,0
100,0.0,0.98,40.15,12.13,Meat,0
98,0.02,0.69,24.27,9.42,Pasta,0
100,0.0,0.8,10.3,4.09,Pasta,0
100,0.0,0.75,17.22,6.37,Pasta,0
79,0.21,0.84,24.09,9.52,Meat,0
100,0.0,0.73,9.34,3.74,Dessert,0
71,0.29,0.68,30.89,17.19,Fish,0
94,0.06,1.0,6.3,2.16,Dessert,0
92,0.08,0.83,15.06,7.93,Meat,0
100,0.0,0.83,8.12,4.13,Dessert,0
78,0.22,0.69,18.77,10.08,Salad,0
96,0.04,0.85,9.71,4.2,Dessert,0
100,0.0,0.9,8.73,4.05,Dessert,0
92,0.08,0.7,8.38,2.79,Dessert,0
84,0.16,0.8,29.84,17.87,Fish,0
65,0.35,0.99,12.97,7.76,Fish,0
80,0.2,0.73,16.27,6.47,Pasta,0
82,0.18,0.9,14.27,5.15,Pasta,0
80,0.2,0.73,45.12,21.18,Meat,0
100,0.0,0.85,19.01,11.4,Salad,0
88,0.12,0.95,47.29,16.61,Fish,0
100,0.0,0.74,42.48,18.8,Fish,0
81,0.19,0.93,9.5,3.14,Dessert,0
92,0.08,0.74,6.87,2.79,Dessert,0
86,0.14,0.78,10.17,5.28,Salad,0
82,0.18,0.91,27.41,10.41,Meat,0
92,0.08,0.66,19.43,7.24,Salad,0
86,0.14,0.88,14.28,4.77,Salad,0
98,0.02,0.73,15.93,8.68,Pasta,0
86,0.14,0.9,12.18,3.76,Salad,0
92,0.08,0.97,45.43,14.06,Fish,0
74,0.26,0.93,19.63,9.05,Salad,0
68,0.32,0.79,11.67,6.13,Salad,0
100,0.0,0.98,9.64,4.37,Dessert,0
84,0.16,0.74,17.09,9.55,Pasta,0
100,0.0,0.87,29.44,15.38,Meat,0
86,0.14,0.7,14.69,6.77,Pasta,0
82,0.18,0.77,23.16,10.52,Pasta,0
100,0.0,0.77,18.51,6.56,Salad,0
100,0.0,0.85,14.57,7.36,Salad,0
93,0.07,0.73,10.6,3.87,Pasta,0
100,0.0,0.8,42.65,17.41,Meat,0
100,0.0,0.82,9.26,3.37,Dessert,0
100,0.0,0.85,35.94,12.42,Fish,0
96,0.04,0.7,19.19,5.85,Salad,0
89,0.11,0.67,25.79,13.17,Meat,0
95,0.05,0.85,15.98,7.29,Salad,0
74,0.26,0.97,16.86,5.6,Salad,0
76,0.24,0.94,45.37,26.77,Meat,0
100,0.0,0.86,15.31,8.96,Fish,0
87,0.13,0.82,19.0,7.87,Pasta,0
100,0.0,0.73,14.88,5.02,Fish,0
100,0.0,0.92,19.87,11.14,Salad,0
100,0.0,0.71,8.47,4.31,Dessert,0
100,0.0,0.9,6.87,2.27,Dessert,0
100,0.0,0.66,10.06,5.21,Salad,0
91,0.09,0.85,15.09,8.81,Pasta,0
76,0.24,0.91,39.22,12.35,Fish,0
100,0.0,0.91,44.6,24.15,Meat,0
78,0.22,0.92,24.14,10.06,Fish,0
100,0.0,0.73,11.99,4.09,Pasta,0
83,0.17,0.83,19.13,9.11,Pasta,0
98,0.02,0.78,9.24,5.5,Dessert,0
100,0.0,0.92,15.76,6.55,Salad,0
85,0.15,0.95,17.42,8.01,Pasta,0
100,0.0,0.75,5.43,2.79,Dessert,0
80,0.2,0.84,6.06,2.56,Dessert,0
98,0.02,0.87,18.28,10.91,Salad,0
100,0.0,0.74,33.7,15.42,Fish,0
69,0.31,0.9,15.17,8.62,Fish,0
72,0.28,0.73,6.28,2.8,Dessert,0
96,0.04,0.71,13.79,7.88,Fish,0
71,0.29,0.85,17.29,6.49,Salad,0
100,0.0,0.9,19.4,9.0,Salad,0
88,0.12,0.82,14.16,5.56,Salad,0
78,0.22,0.9,31.92,14.68,Fish,0
81,0.19,0.76,36.05,19.43,Meat,0
66,0.34,0.68,18.42,10.52,Salad,0
80,0.2,0.82,15.47,5.65,Pasta,0
90,0.1,1.0,30.52,12.13,Meat,0
89,0.11,0.92,19.83,8.24,Pasta,0
100,0.0,0.92,25.02,10.0,Fish,0
97,0.03,0.85,33.54,18.89,Fish,0
94,0.06,0.68,28.14,14.81,Meat,0
100,0.0,0.66,22.64,9.36,Meat,0
81,0.19,0.74,15.18,5.68,Salad,0
92,0.08,0.92,10.57,5.2,Salad,0
79,0.21,0.67,14.18,4.58,Pasta,0
88,0.12,0.94,27.42,12.34,Fish,0
100,0.0,0.75,48.79,20.2,Fish,0
82,0.18,0.79,26.91,11.73,Fish,0
71,0.29,0.95,24.31,8.0,Meat,0
95,0.05,1.0,7.85,4.67,Dessert,0
100,0.0,0.79,49.85,18.75,Fish,0
80,0.2,0.94,40.29,20.44,Fish,0
88,0.12,0.81,18.61,10.29,Pasta,0
100,0.0,0.73,18.05,7.45,Salad,0
82,0.18,0.76,10.33,3.21,Salad,0
97,0.03,0.84,27.29,9.0,Fish,0
82,0.18,0.8,14.41,7.54,Salad,0
83,0.17,1.0,7.18,3.35,Dessert,0
58,0.42,0.81,19.17,10.16,Pasta,0
53,0.47,0.97,27.05,14.75,Meat,0
100,0.0,0.99,31.18,15.5,Meat,0
100,0.0,0.94,13.91,4.69,Salad,0
64,0.36,0.89,8.73,4.59,Dessert,0
80,0.2,0.98,10.99,5.39,Pasta,0
100,0.0,1.0,29.58,9.78,Meat,0
94,0.06,0.97,17.79,6.72,Meat,0
90,0.1,0.73,26.51,14.44,Fish,0
100,0.0,0.93,27.35,8.47,Fish,0
67,0.33,0.66,9.06,4.48,Dessert,0
85,0.15,0.86,46.62,25.86,Fish,0
68,0.32,0.9,6.0,2.91,Dessert,0
97,0.03,0.95,23.97,7.72,Fish,0
91,0.09,0.72,20.14,8.66,Meat,0
100,0.0,0.76,8.69,3.03,Dessert,0
98,0.02,0.97,16.63,7.21,Meat,0
85,0.15,0.92,13.55,5.41,Pasta,0
97,0.03,0.84,9.58,3.5,Dessert,0
95,0.05,0.73,34.41,11.54,Meat,0
81,0.19,0.67,15.85,8.35,Pasta,0
96,0.04,0.77,41.03,15.56,Meat,0
86,0.14,0.96,15.69,5.78,Salad,0
83,0.17,0.99,17.28,8.85,Salad,0
84,0.16,0.98,23.15,11.93,Fish,0
86,0.14,0.91,20.49,11.21,Pasta,0
79,0.21,0.9,11.18,3.76,Salad,0
81,0.19,0.85,6.01,3.5,Dessert,0
100,0.0,0.7,7.73,2.48,Dessert,0
91,0.09,0.74,9.39,4.02,Dessert,0
81,0.19,0.97,46.88,24.38,Meat,0
100,0.0,0.73,13.05,6.78,Salad,0
97,0.03,0.74,16.92,6.51,Fish,0
73,0.27,0.97,31.0,12.19,Fish,0
83,0.17,0.7,31.17,12.57,Meat,0
100,0.0,0.7,18.79,11.09,Salad,0
82,0.18,0.68,15.35,5.27,Pasta,0
71,0.29,0.85,5.76,2.71,Dessert,0
100,0.0,0.78,48.15,25.89,Meat,0
78,0.22,0.82,12.15,7.2,Pasta,0
77,0.23,0.96,10.25,4.11,Salad,0
71,0.29,0.87,12.17,5.01,Fish,0
87,0.13,0.94,48.89,18.48,Meat,0
100,0.0,0.75,9.98,5.72,Dessert,0
100,0.0,0.93,7.31,3.16,Dessert,0
76,0.24,0.76,49.0,26.41,Fish,0
91,0.09,0.83,11.36,3.83,Salad,0
100,0.0,0.91,8.18,4.74,Dessert,0
62,0.38,0.7,7.11,3.23,Dessert,0
77,0.23,0.92,23.77,9.56,Meat,0
100,0.0,0.75,36.92,20.13,Fish,0
76,0.24,0.78,17.8,7.96,Salad,0
100,0.0,0.66,7.54,3.02,Dessert,0
78,0.22,0.92,31.43,13.89,Meat,0
84,0.16,0.79,42.16,16.08,Meat,0
95,0.05,0.81,12.23,4.61,Fish,0
85,0.15,0.66,20.17,7.48,Pasta,0
100,0.0,0.78,19.94,10.78,Pasta,0
92,0.08,0.89,6.9,3.05,Dessert,0
77,0.23,0.69,16.79,8.48,Pasta,0
91,0.09,0.72,15.48,5.93,Salad,0
100,0.0,0.87,19.74,9.85,Salad,0
90,0.1,0.82,7.33,3.45,Dessert,0
100,0.0,0.82,10.84,4.08,Pasta,0
64,0.36,0.72,32.92,13.18,Meat,0
100,0.0,0.66,18.92,5.75,Pasta,0
71,0.29,0.85,21.69,8.45,Pasta,0
89,0.11,0.76,19.52,7.04,Salad,0
90,0.1,0.71,33.76,15.67,Meat,0
100,0.0,0.7,10.62,4.0,Salad,0
77,0.23,0.73,5.12,2.63,Dessert,0
80,0.2,0.66,37.76,15.6,Fish,0
100,0.0,0.81,16.41,9.06,Salad,0
94,0.06,0.78,10.42,5.52,Salad,0
79,0.21,0.8,28.03,11.38,Meat,0
68,0.32,0.87,11.75,6.68,Salad,0
67,0.33,0.69,17.05,6.64,Salad,0
72,0.28,0.74,8.63,2.79,Dessert,0
93,0.07,0.94,24.48,13.92,Fish,0
100,0.0,0.84,8.35,3.99,Dessert,0
100,0.0,0.67,5.55,2.06,Dessert,0
77,0.23,0.68,10.36,4.42,Salad,0
100,0.0,0.67,36.1,20.6,Meat,0
70,0.3,0.78,38.83,18.83,Meat,0
78,0.22,0.87,19.14,8.15,Pasta,0
98,0.02,0.9,14.35,4.92,Fish,0
84,0.16,0.77,30.95,17.11,Meat,0
80,0.2,0.94,41.96,16.96,Meat,0
91,0.09,0.93,19.07,7.51,Salad,0
100,0.0,0.71,14.04,6.35,Pasta,0
91,0.09,0.77,8.87,5.05,Dessert,0
61,0.39,0.81,13.58,7.09,Salad,0
100,0.0,0.98,8.4,3.78,Dessert,0
75,0.25,0.82,21.16,11.09,Pasta,0
85,0.15,0.89,19.3,10.6,Pasta,0
90,0.1,0.73,14.49,5.24,Pasta,0
90,0.1,0.96,21.25,11.49,Meat,0
100,0.0,0.92,12.61,6.88,Fish,0
86,0.14,0.74,14.57,5.43,Pasta,0
84,0.16,0.82,17.08,7.59,Meat,0
65,0.35,0.76,18.93,8.53,Pasta,0
89,0.11,0.69,8.67,4.94,Dessert,0
87,0.13,0.98,5.12,1.97,Dessert,0
100,0.0,0.93,33.65,15.7,Fish,0
100,0.0,0.75,49.02,18.55,Meat,0
86,0.14,0.76,9.21,4.11,Dessert,0
100,0.0,0.84,13.36,4.87,Pasta,0
100,0.0,0.73,16.23,5.42,Meat,0
61,0.39,0.83,6.14,3.35,Dessert,0
99,0.01,0.85,18.21,9.8,Salad,0
72,0.28,0.73,12.96,6.99,Fish,0
78,0.22,0.77,15.35,7.69,Salad,0
90,0.1,0.95,24.22,12.81,Meat,0
87,0.13,0.74,34.64,10.81,Fish,0
95,0.05,0.67,22.4,6.95,Pasta,0
83,0.17,0.74,22.57,8.03,Meat,0
89,0.11,1.0,15.07,6.5,Pasta,0
94,0.06,0.72,37.33,22.12,Fish,0
72,0.28,0.95,24.82,10.84,Pasta,0
89,0.11,0.73,10.32,3.86,Salad,0
100,0.0,0.9,9.55,3.02,Dessert,0
68,0.32,0.97,17.6,8.18,Salad,0
90,0.1,0.69,13.22,7.29,Pasta,0
100,0.0,0.71,30.25,15.95,Fish,0
100,0.0,0.76,43.98,16.16,Meat,0
78,0.22,0.87,6.79,2.38,Dessert,0
93,0.07,0.78,25.52,12.77,Meat,0
100,0.0,0.88,49.26,28.93,Meat,0
100,0.0,0.79,7.02,4.02,Dessert,0
93,0.07,0.73,6.25,3.09,Dessert,0
86,0.14,0.76,15.25,7.01,Salad,0
95,0.05,0.92,7.03,3.08,Dessert,0
82,0.18,0.79,35.16,11.4,Fish,0
96,0.04,0.77,7.24,3.41,Dessert,0
100,0.0,0.68,12.37,4.32,Pasta,0
85,0.15,0.92,15.41,7.57,Pasta,0
85,0.15,0.68,8.57,4.59,Dessert,0
100,0.0,0.79,38.99,22.87,Meat,0
97,0.03,0.81,9.36,3.97,Dessert,0
100,0.0,0.98,37.39,22.1,Fish,0
75,0.25,0.98,12.1,5.13,Pasta,0
63,0.37,0.68,15.6,4.85,Pasta,0
90,0.1,0.65,18.65,8.44,Pasta,0
95,0.05,0.88,36.06,15.77,Meat,0
95,0.05,0.99,14.04,5.91,Pasta,0
97,0.03,0.87,38.84,16.03,Fish,0
79,0.21,0.77,13.93,6.5,Salad,0
78,0.22,0.71,13.71,6.51,Salad,0
67,0.33,0.96,12.94,6.64,Pasta,0
100,0.0,0.69,13.01,6.45,Fish,0
99,0.01,0.72,7.36,3.51,Dessert,0
82,0.18,0.9,32.0,17.74,Meat,0
100,0.0,0.93,5.21,2.22,Dessert,0
66,0.34,0.96,18.17,8.46,Salad,0
81,0.19,0.98,35.28,17.26,Fish,0
100,0.0,0.79,7.39,2.74,Dessert,0
94,0.06,0.92,7.4,3.78,Dessert,0
92,0.08,0.72,6.78,3.81,Dessert,0
100,0.0,0.65,9.79,4.28,Dessert,0
99,0.01,0.98,16.86,8.6,Salad,0
97,0.03,0.68,5.48,3.2,Dessert,0
76,0.24,0.69,18.13,5.52,Salad,0
73,0.27,0.75,45.34,23.2,Meat,0
86,0.14,0.81,9.21,3.79,Dessert,0
95,0.05,0.92,44.46,17.11,Fish,0
79,0.21,0.79,15.94,7.32,Salad,0
100,0.0,0.77,10.87,6.31,Pasta,0
72,0.28,0.74,13.43,6.82,Pasta,0
91,0.09,0.74,28.72,9.47,Fish,0
100,0.0,0.7,7.14,2.15,Dessert,0
63,0.37,0.68,30.78,11.75,Fish,0
88,0.12,0.95,41.46,21.62,Fish,0
86,0.14,0.67,21.38,6.79,Pasta,0
99,0.01,0.68,8.64,4.56,Dessert,0
54,0.46,0.89,6.07,1.85,Dessert,0
95,0.05,0.98,13.74,4.26,Salad,0
100,0.0,0.98,37.18,21.29,Meat,0
100,0.0,0.94,6.65,2.61,Dessert,0
100,0.0,0.85,35.02,14.24,Fish,0
100,0.0,0.77,24.88,13.56,Pasta,0
88,0.12,0.75,14.92,5.8,Salad,0
92,0.08,0.88,15.99,5.18,Salad,0
100,0.0,0.86,7.85,4.64,Dessert,0
91,0.09,0.72,25.8,11.84,Fish,0
76,0.24,0.94,32.68,10.15,Meat,0
91,0.09,0.74,7.63,3.47,Dessert,0
85,0.15,0.74,27.42,16.08,Fish,0
99,0.01,0.88,32.34,16.95,Fish,0
100,0.0,0.89,19.2,9.99,Salad,0
100,0.0,0.98,29.79,11.14,Meat,0
78,0.22,0.71,13.17,6.72,Salad,0
74,0.26,0.91,27.36,11.76,Meat,0
91,0.09,0.9,22.73,9.95,Fish,0
75,0.25,0.83,17.05,9.51,Salad,0
100,0.0,0.86,13.74,7.99,Pasta,0
51,0.49,0.99,6.91,2.62,Dessert,0
91,0.09,0.72,13.09,5.17,Salad,0
100,0.0,0.92,19.88,6.2,Salad,0
80,0.2,0.78,17.3,9.22,Meat,0
99,0.01,0.93,17.83,7.27,Meat,0
69,0.31,0.89,16.84,6.56,Pasta,0
100,0.0,0.85,14.17,4.72,Pasta,0
98,0.02,0.83,15.83,9.04,Fish,0
77,0.23,0.78,23.17,10.05,Fish,0
92,0.08,0.78,13.56,5.59,Pasta,0
100,0.0,0.69,16.82,6.49,Pasta,0
57,0.43,0.9,17.68,5.55,Salad,0
86,0.14,0.99,19.44,11.12,Salad,0
99,0.01,0.89,24.8,12.02,Fish,0
87,0.13,0.65,16.09,7.82,Fish,0
96,0.04,0.66,10.07,6.04,Pasta,0
100,0.0,0.85,5.52,2.44,Dessert,0
100,0.0,0.65,36.41,13.34,Meat,0
81,0.19,0.85,5.88,3.51,Dessert,0
100,0.0,0.74,13.46,6.77,Salad,0
85,0.15,0.72,26.71,9.83,Meat,0
87,0.13,0.9,6.21,2.16,Dessert,0
71,0.29,0.97,18.54,10.79,Pasta,0
69,0.31,0.93,20.23,6.28,Fish,0
100,0.0,0.99,6.61,2.76,Dessert,0
100,0.0,0.73,16.31,7.97,Salad,0
93,0.07,0.68,12.48,4.78,Pasta,0
94,0.06,0.71,12.13,4.16,Salad,0
61,0.39,0.77,17.85,10.36,Fish,0
76,0.24,0.68,6.9,3.5,Dessert,0
51,0.49,0.8,17.98,6.93,Pasta,0
100,0.0,0.8,44.6,14.48,Fish,0
100,0.0,0.95,24.29,8.58,Meat,0
86,0.14,0.89,22.67,11.44,Pasta,0
100,0.0,0.67,8.39,4.22,Dessert,0
68,0.32,0.71,24.28,11.82,Fish,0
100,0.0,0.74,25.08,8.68,Meat,0
86,0.14,0.77,7.92,3.35,Dessert,0
91,0.09,0.72,7.02,2.91,Dessert,0
68,0.32,0.92,11.68,3.51,Salad,0
94,0.06,0.97,36.07,21.24,Fish,0
100,0.0,0.77,24.99,14.18,Pasta,0
85,0.15,0.82,28.21,12.1,Fish,0
86,0.14,1.0,18.37,7.84,Salad,0
93,0.07,0.98,5.13,2.55,Dessert,0
88,0.12,0.82,31.54,10.54,Meat,0
100,0.0,0.95,11.14,5.71,Pasta,0
100,0.0,0.68,28.51,13.49,Meat,0
100,0.0,0.97,6.66,3.22,Dessert,0
95,0.05,0.89,43.0,17.0,Fish,0
96,0.04,0.82,39.31,19.22,Meat,0
97,0.03,0.81,14.62,5.14,Pasta,0
92,0.08,0.78,27.02,9.91,Meat,0
89,0.11,0.94,20.3,7.12,Pasta,0
100,0.0,0.74,47.46,25.89,Meat,0
73,0.27,0.66,11.13,6.31,Salad,0
78,0.22,0.8,7.77,3.09,Dessert,0
100,0.0,0.94,17.84,6.21,Salad,0
91,0.09,0.95,7.45,2.49,Dessert,0
75,0.25,0.7,20.56,11.88,Pasta,0
79,0.21,0.92,13.34,6.69,Pasta,0
77,0.23,0.87,16.3,5.19,Salad,0
90,0.1,0.66,24.41,11.05,Pasta,0
94,0.06,0.95,14.39,6.64,Salad,0
100,0.0,0.91,12.4,6.98,Pasta,0
100,0.0,0.99,12.91,5.21,Fish,0
100,0.0,0.99,9.82,4.59,Dessert,0
100,0.0,0.83,47.08,22.68,Meat,0
84,0.16,0.94,16.23,7.15,Salad,0
95,0.05,0.73,12.57,7.34,Salad,0
95,0.05,0.75,7.92,4.11,Dessert,0
98,0.02,0.79,12.76,4.54,Fish,0
100,0.0,0.96,9.13,2.74,Dessert,0
62,0.38,0.93,5.67,1.99,Dessert,0
100,0.0,0.96,17.41,9.7,Pasta,0
92,0.08,0.96,30.74,10.26,Meat,0
100,0.0,0.84,9.06,4.12,Dessert,0
97,0.03,0.83,18.62,10.6,Meat,0
100,0.0,0.88,12.06,4.12,Salad,0
87,0.13,0.74,18.65,8.32,Meat,0
77,0.23,0.74,44.3,21.81,Fish,0
87,0.13,0.96,42.42,12.74,Meat,0
100,0.0,0.84,27.99,11.48,Fish,0
100,0.0,0.9,38.46,15.91,Meat,0
81,0.19,0.82,13.13,5.72,Pasta,0
69,0.31,0.93,32.96,15.88,Fish,0
100,0.0,0.78,31.86,16.56,Meat,0
85,0.15,0.66,18.14,8.94,Salad,0
100,0.0,0.83,10.67,4.88,Pasta,0
100,0.0,0.87,41.1,19.35,Fish,0
89,0.11,0.97,14.41,4.84,Fish,0
74,0.26,0.8,6.07,3.07,Dessert,0
84,0.16,0.96,45.19,26.51,Meat,0
85,0.15,0.67,21.18,10.43,Pasta,0
89,0.11,0.9,16.98,7.0,Salad,0
100,0.0,0.84,5.39,2.3,Dessert,0
49,0.51,0.66,27.82,12.14,Fish,0
100,0.0,0.95,10.03,4.73,Pasta,0
91,0.09,0.91,19.82,6.51,Salad,0
67,0.33,0.8,24.33,13.83,Meat,0
98,0.02,0.92,15.75,8.76,Pasta,0
98,0.02,0.87,16.48,8.71,Salad,0
65,0.35,0.97,8.35,3.45,Dessert,0
69,0.31,0.89,18.38,8.55,Meat,0
91,0.09,0.93,15.62,5.69,Pasta,0
88,0.12,0.89,14.43,6.09,Salad,0
83,0.17,0.69,19.9,6.1,Pasta,0
98,0.02,0.67,15.79,5.88,Salad,0
100,0.0,0.91,10.75,5.51,Salad,0
69,0.31,0.99,25.57,8.16,Fish,0
98,0.02,0.84,11.97,4.71,Salad,0
88,0.12,0.93,6.52,2.32,Dessert,0
84,0.16,0.86,15.86,6.81,Salad,0
79,0.21,0.7,25.78,9.64,Meat,0
94,0.06,0.7,20.81,9.26,Pasta,0
66,0.34,0.74,11.69,4.32,Salad,0
80,0.2,0.75,18.74,9.06,Salad,0
100,0.0,0.92,12.95,7.01,Pasta,0
100,0.0,0.93,32.09,15.67,Meat,0
85,0.15,0.84,24.99,10.28,Fish,0
68,0.32,0.67,19.69,8.92,Salad,0
73,0.27,0.89,35.68,11.49,Fish,0
100,0.0,0.88,24.4,10.95,Pasta,0
90,0.1,0.71,13.45,6.24,Salad,0
68,0.32,0.67,17.06,7.49,Pasta,0
86,0.14,0.94,6.35,3.09,Dessert,0
87,0.13,0.71,12.62,5.56,Fish,0
70,0.3,0.94,15.16,7.83,Meat,0
75,0.25,0.82,9.41,5.41,Dessert,0
88,0.12,0.86,49.14,17.14,Meat,0
93,0.07,0.8,13.53,6.92,Salad,0
84,0.16,0.99,11.04,3.83,Salad,0
100,0.0,0.88,24.27,9.8,Pasta,0
93,0.07,0.79,17.16,8.05,Salad,0
98,0.02,0.85,23.17,11.76,Pasta,0
85,0.15,0.92,18.58,8.39,Meat,0
86,0.14,0.7,20.55,9.37,Pasta,0
95,0.05,0.93,9.06,4.36,Dessert,0
98,0.02,0.74,47.9,16.28,Meat,0
53,0.47,0.87,10.55,5.21,Pasta,0
92,0.08,0.88,44.4,16.39,Fish,0
71,0.29,0.91,7.43,3.6,Dessert,0
100,0.0,0.68,16.89,9.91,Pasta,0
100,0.0,0.79,17.48,10.2,Salad,0
100,0.0,0.75,36.19,18.38,Meat,0
97,0.03,0.82,15.97,5.0,Pasta,0
89,0.11,0.91,22.14,9.22,Pasta,0
98,0.02,0.85,8.32,4.67,Dessert,0
100,0.0,0.97,40.7,17.81,Fish,0
78,0.22,0.7,37.62,18.95,Fish,0
92,0.08,0.76,6.75,3.35,Dessert,0
100,0.0,0.7,33.64,17.35,Fish,0
95,0.05,0.73,23.67,10.02,Pasta,0
72,0.28,0.88,18.72,8.92,Salad,0
67,0.33,0.99,17.71,7.46,Salad,0
100,0.0,0.85,29.5,9.23,Fish,0
99,0.01,0.81,47.82,27.1,Fish,0
100,0.0,0.98,16.45,9.46,Fish,0
88,0.12,0.74,27.83,12.56,Meat,0
76,0.24,0.65,23.71,11.8,Pasta,0
100,0.0,0.74,8.23,4.77,Dessert,0
91,0.09,0.87,19.22,10.91,Fish,0
83,0.17,0.89,23.97,13.82,Pasta,0
93,0.07,0.74,30.52,15.19,Meat,0
100,0.0,0.92,30.58,10.98,Meat,0
79,0.21,0.67,9.68,3.13,Dessert,0
87,0.13,0.72,14.49,7.89,Pasta,0
90,0.1,0.86,21.83,11.32,Pasta,0
100,0.0,0.81,17.21,8.57,Pasta,0
77,0.23,0.67,43.93,17.42,Meat,0
90,0.1,0.9,40.32,13.6,Meat,0
77,0.23,0.71,19.09,8.06,Fish,0
78,0.22,0.72,47.29,15.95,Meat,0
87,0.13,0.97,49.46,16.72,Fish,0
86,0.14,0.97,7.68,3.77,Dessert,0
82,0.18,0.96,45.21,26.16,Meat,0
100,0.0,0.7,36.36,16.16,Meat,0
91,0.09,0.88,23.65,7.25,Pasta,0
98,0.02,0.84,21.75,11.42,Pasta,0
76,0.24,0.91,40.29,16.07,Fish,0
97,0.03,0.81,17.72,6.87,Pasta,0
71,0.29,0.94,8.84,2.84,Dessert,0
86,0.14,0.99,5.87,3.31,Dessert,0
62,0.38,0.68,20.73,9.06,Pasta,0
82,0.18,0.66,38.1,20.13,Meat,0
100,0.0,0.69,36.33,16.95,Fish,0
89,0.11,0.77,30.16,17.33,Fish,0
100,0.0,0.9,30.78,13.22,Meat,0
100,0.0,0.78,30.7,13.26,Fish,0
84,0.16,0.66,9.96,3.99,Dessert,0
100,0.0,0.96,10.11,5.55,Salad,0
84,0.16,0.96,11.15,6.35,Salad,0
100,0.0,0.97,5.77,2.14,Dessert,0
65,0.35,0.82,46.89,19.19,Fish,0
72,0.28,0.78,17.11,5.78,Salad,0
82,0.18,0.74,22.0,12.87,Pasta,0
77,0.23,0.74,18.0,8.24,Salad,0
89,0.11,0.92,13.33,5.74,Pasta,0
74,0.26,0.97,21.85,10.64,Pasta,0
77,0.23,0.7,33.87,10.96,Fish,0
87,0.13,0.97,40.89,21.0,Fish,0
